county,precinct,office,district,party,candidate,votes,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Foothills 24,President,,LBT,Jo Jorgensen,3,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Tammany 25,President,,LBT,Jo Jorgensen,2,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lapwai 26,President,,LBT,Jo Jorgensen,2,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Leland 27,President,,LBT,Jo Jorgensen,1,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lenore 28,President,,LBT,Jo Jorgensen,2,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Peck 29,President,,LBT,Jo Jorgensen,1,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Gifford 30,President,,LBT,Jo Jorgensen,0,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Culdesac 31,President,,LBT,Jo Jorgensen,4,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Webb 32,President,,LBT,Jo Jorgensen,3,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Absentee,President,,LBT,Jo Jorgensen,133,,,,,,,,,,,,,,,,,,,,,,,,
Oneida,1,President,,LBT,Jo Jorgensen,8,,,,,,,,,,,,,,,56,,,,,,,,,
Oneida,2,President,,LBT,Jo Jorgensen,4,,,,,,,,,,,,,,,54,,,,,,,,,
Oneida,3,President,,LBT,Jo Jorgensen,7,,,,,,,,,,,,,,,57,,,,,,,,,
Oneida,4,President,,LBT,Jo Jorgensen,6,,,,,,,,,,,,,,,21,,,,,,,,,
Oneida,5,President,,LBT,Jo Jorgensen,1,,,,,,,,,,,,,,,5,,,,,,,,,
Oneida,6,President,,LBT,Jo Jorgensen,1,,,,,,,,,,,,,,,2,,,,,,,,,
Owyhee,001 North Homedale,President,,LBT,Jo Jorgensen,5,,,,,,,,,,,,,,,,,,,,,,,,
Owyhee,002 South Homedale,President,,LBT,Jo Jorgensen,10,,,,,,,,,,,,,,,,,,,,,,,,
Owyhee,003 North Marsing,President,,LBT,Jo Jorgensen,4,,,,,,,,,,,,,,,,,,,,,,,,
Owyhee,004 South Marsing,President,,LBT,Jo Jorgensen,1,,,,,,,,,,,,,,,,,,,,,,,,
Owyhee,005 Pleasant Valley,President,,LBT,Jo Jorgensen,0,,,,,,,,,,,,,,,,,,,,,,,,
Owyhee,006 Wilson,President,,LBT,Jo Jorgensen,3,,,,,,,,,,,,,,,,,,,,,,,,
Owyhee,007 Murphy,President,,LBT,Jo Jorgensen,4,,,,,,,,,,,,,,,,,,,,,,,,
Owyhee,008 Oreana,President,,LBT,Jo Jorgensen,0,,,,,,,,,,,,,,,,,,,,,,,,
Owyhee,009 Grand View,President,,LBT,Jo Jorgensen,3,,,,,,,,,,,,,,,,,,,,,,,,
Owyhee,010 Bruneau,President,,LBT,Jo Jorgensen,1,,,,,,,,,,,,,,,,,,,,,,,,
Owyhee,011 Riddle,President,,LBT,Jo Jorgensen,1,,,,,,,,,,,,,,,,,,,,,,,,
Owyhee,012 Three Creek,President,,LBT,Jo Jorgensen,0,,,,,,,,,,,,,,,,,,,,,,,,
Owyhee,013 Absentee,President,,LBT,Jo Jorgensen,25,,,,,,,,,,,,,,,,,,,,,,,,
Payette,1,President,,LBT,Jo Jorgensen,30,,,,,,,,,,,,,,,,,,,,,,,,
Payette,2,President,,LBT,Jo Jorgensen,27,,,,,,,,,,,,,,,,,,,,,,,,
Payette,3,President,,LBT,Jo Jorgensen,12,,,,,,,,,,,,,,,,,,,,,,,,
Payette,4,President,,LBT,Jo Jorgensen,15,,,,,,,,,,,,,,,,,,,,,,,,
Payette,5,President,,LBT,Jo Jorgensen,26,,,,,,,,,,,,,,,,,,,,,,,,
Payette,6,President,,LBT,Jo Jorgensen,23,,,,,,,,,,,,,,,,,,,,,,,,
Payette,7,President,,LBT,Jo Jorgensen,2,,,,,,,,,,,,,,,,,,,,,,,,
Payette,8,President,,LBT,Jo Jorgensen,17,,,,,,,,,,,,,,,,,,,,,,,,
Payette,9,President,,LBT,Jo Jorgensen,13,,,,,,,,,,,,,,,,,,,,,,,,
Payette,10,President,,LBT,Jo Jorgensen,1,,,,,,,,,,,,,,,,,,,,,,,,
Power,1,President,,LBT,Jo Jorgensen,7,,,,,,,,,,,,,,,181,,,,,,,,,
Power,2,President,,LBT,Jo Jorgensen,6,,,,,,,,,,,,,,,187,,,,,,,,,
Power,3,President,,LBT,Jo Jorgensen,14,,,,,,,,,,,,,,,199,,,,,,,,,
Power,4,President,,LBT,Jo Jorgensen,7,,,,,,,,,,,,,,,28,,,,,,,,,
Power,5,President,,LBT,Jo Jorgensen,0,,,,,,,,,,,,,,,2,,,,,,,,,
Power,6,President,,LBT,Jo Jorgensen,7,,,,,,,,,,,,,,,99,,,,,,,,,
Shoshone,01 Prichard/Murray,President,,LBT,Jo Jorgensen,0,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,02 Mullan,President,,LBT,Jo Jorgensen,2,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,03 Wallace,President,,LBT,Jo Jorgensen,15,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,04 Silverton,President,,LBT,Jo Jorgensen,3,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,05 Osburn,President,,LBT,Jo Jorgensen,12,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,06 Kellogg,President,,LBT,Jo Jorgensen,16,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,07 Wardner,President,,LBT,Jo Jorgensen,0,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,08 Smelterville,President,,LBT,Jo Jorgensen,4,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,09 Pinehurst,President,,LBT,Jo Jorgensen,3,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,10 Kingston/Cataldo,President,,LBT,Jo Jorgensen,4,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,11 Calder,President,,LBT,Jo Jorgensen,1,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,12 Clarkia,President,,LBT,Jo Jorgensen,0,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,13 Avery,President,,LBT,Jo Jorgensen,0,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,14 Absentee,President,,LBT,Jo Jorgensen,11,,,,,,,,,,,,,,,,,,,,,,,,
Teton,1,President,,LBT,Jo Jorgensen,10,,,,,,,,,,,,,,,71,,,,,,,,,
Teton,2,President,,LBT,Jo Jorgensen,2,,,,,,,,,,,,,,,32,,,,,,,,,
Teton,3,President,,LBT,Jo Jorgensen,4,,,,,,,,,,,,,,,22,,,,,,,,,
Teton,4,President,,LBT,Jo Jorgensen,6,,,,,,,,,,,,,,,82,,,,,,,,,
Teton,5,President,,LBT,Jo Jorgensen,11,,,,,,,,,,,,,,,37,,,,,,,,,
Teton,6,President,,LBT,Jo Jorgensen,9,,,,,,,,,,,,,,,118,,,,,,,,,
Teton,7,President,,LBT,Jo Jorgensen,2,,,,,,,,,,,,,,,59,,,,,,,,,
Teton,8 Absentee,President,,LBT,Jo Jorgensen,65,,,,,,,,,,,,,,,"2,560",,,,,,,,,
Twin Falls,Buhl 1,President,,LBT,Jo Jorgensen,9,,,,,,,,,,,,,,,25,,,,,,,,,
Twin Falls,Buhl 2,President,,LBT,Jo Jorgensen,1,,,,,,,,,,,,,,,31,,,,,,,,,
Twin Falls,Buhl 3,President,,LBT,Jo Jorgensen,7,,,,,,,,,,,,,,,27,,,,,,,,,
Twin Falls,Buhl 4,President,,LBT,Jo Jorgensen,6,,,,,,,,,,,,,,,59,,,,,,,,,
Twin Falls,Buhl 5,President,,LBT,Jo Jorgensen,11,,,,,,,,,,,,,,,62,,,,,,,,,
Twin Falls,Castleford,President,,LBT,Jo Jorgensen,4,,,,,,,,,,,,,,,26,,,,,,,,,
Twin Falls,Deep Creek,President,,LBT,Jo Jorgensen,6,,,,,,,,,,,,,,,37,,,,,,,,,
Twin Falls,Filer 1,President,,LBT,Jo Jorgensen,11,,,,,,,,,,,,,,,46,,,,,,,,,
Twin Falls,Filer 2,President,,LBT,Jo Jorgensen,8,,,,,,,,,,,,,,,37,,,,,,,,,
Twin Falls,Filer 3,President,,LBT,Jo Jorgensen,8,,,,,,,,,,,,,,,32,,,,,,,,,
Twin Falls,Hansen,President,,LBT,Jo Jorgensen,9,,,,,,,,,,,,,,,70,,,,,,,,,
Twin Falls,Hollister,President,,LBT,Jo Jorgensen,6,,,,,,,,,,,,,,,37,,,,,,,,,
Twin Falls,Kimberly 1,President,,LBT,Jo Jorgensen,8,,,,,,,,,,,,,,,43,,,,,,,,,
Twin Falls,Kimberly 2,President,,LBT,Jo Jorgensen,12,,,,,,,,,,,,,,,38,,,,,,,,,
Twin Falls,Kimberly 3,President,,LBT,Jo Jorgensen,8,,,,,,,,,,,,,,,45,,,,,,,,,
Twin Falls,Kimberly 4,President,,LBT,Jo Jorgensen,9,,,,,,,,,,,,,,,49,,,,,,,,,
Twin Falls,Maroa,President,,LBT,Jo Jorgensen,3,,,,,,,,,,,,,,,4,,,,,,,,,
Twin Falls,Murtaugh,President,,LBT,Jo Jorgensen,6,,,,,,,,,,,,,,,27,,,,,,,,,
Twin Falls,Twin Falls 1,President,,LBT,Jo Jorgensen,17,,,,,,,,,,,,,,,85,,,,,,,,,
Twin Falls,Twin Falls 2,President,,LBT,Jo Jorgensen,16,,,,,,,,,,,,,,,81,,,,,,,,,
Twin Falls,Twin Falls 3,President,,LBT,Jo Jorgensen,17,,,,,,,,,,,,,,,73,,,,,,,,,
Twin Falls,Twin Falls 4,President,,LBT,Jo Jorgensen,22,,,,,,,,,,,,,,,86,,,,,,,,,
Twin Falls,Twin Falls 5,President,,LBT,Jo Jorgensen,15,,,,,,,,,,,,,,,41,,,,,,,,,
Twin Falls,Twin Falls 6,President,,LBT,Jo Jorgensen,5,,,,,,,,,,,,,,,37,,,,,,,,,
Twin Falls,Twin Falls 7,President,,LBT,Jo Jorgensen,8,,,,,,,,,,,,,,,61,,,,,,,,,
Twin Falls,Twin Falls 8,President,,LBT,Jo Jorgensen,6,,,,,,,,,,,,,,,53,,,,,,,,,
Twin Falls,Twin Falls 9,President,,LBT,Jo Jorgensen,10,,,,,,,,,,,,,,,53,,,,,,,,,
Twin Falls,Twin Falls 10,President,,LBT,Jo Jorgensen,4,,,,,,,,,,,,,,,31,,,,,,,,,
Twin Falls,Twin Falls 11,President,,LBT,Jo Jorgensen,12,,,,,,,,,,,,,,,57,,,,,,,,,
Twin Falls,Twin Falls 12,President,,LBT,Jo Jorgensen,9,,,,,,,,,,,,,,,47,,,,,,,,,
Twin Falls,Twin Falls 13,President,,LBT,Jo Jorgensen,11,,,,,,,,,,,,,,,96,,,,,,,,,
Twin Falls,Twin Falls 14,President,,LBT,Jo Jorgensen,20,,,,,,,,,,,,,,,82,,,,,,,,,
Twin Falls,Twin Falls 15,President,,LBT,Jo Jorgensen,7,,,,,,,,,,,,,,,29,,,,,,,,,
Twin Falls,Twin Falls 16,President,,LBT,Jo Jorgensen,13,,,,,,,,,,,,,,,41,,,,,,,,,
Twin Falls,Twin Falls 17,President,,LBT,Jo Jorgensen,12,,,,,,,,,,,,,,,59,,,,,,,,,
Twin Falls,Twin Falls 18,President,,LBT,Jo Jorgensen,27,,,,,,,,,,,,,,,64,,,,,,,,,
Twin Falls,Twin Falls 19,President,,LBT,Jo Jorgensen,10,,,,,,,,,,,,,,,35,,,,,,,,,
Twin Falls,Twin Falls 20,President,,LBT,Jo Jorgensen,15,,,,,,,,,,,,,,,110,,,,,,,,,
Twin Falls,Twin Falls 21,President,,LBT,Jo Jorgensen,9,,,,,,,,,,,,,,,53,,,,,,,,,
Twin Falls,Twin Falls 22,President,,LBT,Jo Jorgensen,5,,,,,,,,,,,,,,,21,,,,,,,,,
Twin Falls,Twin Falls 23,President,,LBT,Jo Jorgensen,6,,,,,,,,,,,,,,,39,,,,,,,,,
Twin Falls,Twin Falls 24,President,,LBT,Jo Jorgensen,13,,,,,,,,,,,,,,,34,,,,,,,,,
Twin Falls,Twin Falls 25,President,,LBT,Jo Jorgensen,3,,,,,,,,,,,,,,,19,,,,,,,,,
Twin Falls,Twin Falls 26,President,,LBT,Jo Jorgensen,9,,,,,,,,,,,,,,,23,,,,,,,,,
Twin Falls,Absentee 23,President,,LBT,Jo Jorgensen,5,,,,,,,,,,,,,,,284,,,,,,,,,
Twin Falls,Absentee 24,President,,LBT,Jo Jorgensen,244,,,,,,,,,,,,,,,"3,845",,,,,,,,,
Twin Falls,Absentee 25,President,,LBT,Jo Jorgensen,88,,,,,,,,,,,,,,,"1,377",,,,,,,,,
Valley,Alpha,President,,LBT,Jo Jorgensen,1,,,,,,,,,,,,,,,,,,,,,,,,
Valley,Cascade,President,,LBT,Jo Jorgensen,3,,,,,,,,,,,,,,,,,,,,,,,,
Valley,Donnelly,President,,LBT,Jo Jorgensen,4,,,,,,,,,,,,,,,,,,,,,,,,
Valley,McCall,President,,LBT,Jo Jorgensen,13,,,,,,,,,,,,,,,,,,,,,,,,
Valley,Payette,President,,LBT,Jo Jorgensen,5,,,,,,,,,,,,,,,,,,,,,,,,
Valley,Roseberry,President,,LBT,Jo Jorgensen,16,,,,,,,,,,,,,,,,,,,,,,,,
Valley,West Mountain,President,,LBT,Jo Jorgensen,,,,,,,,,,,,,,,,,,,,,,,,,
Valley,Yellow Pine,President,,LBT,Jo Jorgensen,,,,,,,,,,,,,,,,,,,,,,,,,
Valley,Absentee Alpha,President,,LBT,Jo Jorgensen,,,,,,,,,,,,,,,,,,,,,,,,,
Valley,Absentee Cascade,President,,LBT,Jo Jorgensen,2,,,,,,,,,,,,,,,,,,,,,,,,
Valley,Absentee Donnelly,President,,LBT,Jo Jorgensen,1,,,,,,,,,,,,,,,,,,,,,,,,
Valley,Absentee McCall,President,,LBT,Jo Jorgensen,15,,,,,,,,,,,,,,,,,,,,,,,,
Valley,Absentee Payette,President,,LBT,Jo Jorgensen,6,,,,,,,,,,,,,,,,,,,,,,,,
Valley,Absentee Roseberry,President,,LBT,Jo Jorgensen,7,,,,,,,,,,,,,,,,,,,,,,,,
Valley,Absentee West Mountain,President,,LBT,Jo Jorgensen,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,01 Eaton Hale,President,,LBT,Jo Jorgensen,6,,,,,,,,,,,,,,,,,,,,,,,,
Washington,02 West Weiser,President,,LBT,Jo Jorgensen,5,,,,,,,,,,,,,,,,,,,,,,,,
Washington,03 South Weiser,President,,LBT,Jo Jorgensen,4,,,,,,,,,,,,,,,,,,,,,,,,
Washington,04 Weiser,President,,LBT,Jo Jorgensen,8,,,,,,,,,,,,,,,,,,,,,,,,
Washington,05 Middle Weiser,President,,LBT,Jo Jorgensen,8,,,,,,,,,,,,,,,,,,,,,,,,
Washington,06 East Weiser,President,,LBT,Jo Jorgensen,3,,,,,,,,,,,,,,,,,,,,,,,,
Washington,07 Midvale,President,,LBT,Jo Jorgensen,0,,,,,,,,,,,,,,,,,,,,,,,,
Washington,08 Cambridge,President,,LBT,Jo Jorgensen,7,,,,,,,,,,,,,,,,,,,,,,,,
Washington,09 Pioneer,President,,LBT,Jo Jorgensen,8,,,,,,,,,,,,,,,,,,,,,,,,
Washington,10 Sunnyside,President,,LBT,Jo Jorgensen,3,,,,,,,,,,,,,,,,,,,,,,,,
Washington,11 Mineral,President,,LBT,Jo Jorgensen,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1401,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1402,President,,IND,Brock Pierce,8,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1403,President,,IND,Brock Pierce,2,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1404,President,,IND,Brock Pierce,9,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1405,President,,IND,Brock Pierce,9,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1406,President,,IND,Brock Pierce,3,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1407,President,,IND,Brock Pierce,2,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1408,President,,IND,Brock Pierce,3,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1409,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1410,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1411,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1412,President,,IND,Brock Pierce,3,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1413,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1414,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1415,President,,IND,Brock Pierce,3,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1416,President,,IND,Brock Pierce,3,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1417,President,,IND,Brock Pierce,8,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1418,President,,IND,Brock Pierce,9,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1419,President,,IND,Brock Pierce,8,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1420,President,,IND,Brock Pierce,15,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1421,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1501,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1502,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1503,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1504,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1505,President,,IND,Brock Pierce,3,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1506,President,,IND,Brock Pierce,10,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1507,President,,IND,Brock Pierce,13,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1508,President,,IND,Brock Pierce,7,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1509,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1510,President,,IND,Brock Pierce,12,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1511,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1512,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1513,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1514,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1515,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1516,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1601,President,,IND,Brock Pierce,8,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1602,President,,IND,Brock Pierce,8,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1603,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1604,President,,IND,Brock Pierce,9,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1605,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1606,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1607,President,,IND,Brock Pierce,11,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1608,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1609,President,,IND,Brock Pierce,10,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1610,President,,IND,Brock Pierce,12,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1611,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1612,President,,IND,Brock Pierce,2,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1613,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1614,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1615,President,,IND,Brock Pierce,10,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1701,President,,IND,Brock Pierce,9,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1702,President,,IND,Brock Pierce,10,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1703,President,,IND,Brock Pierce,2,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1704,President,,IND,Brock Pierce,11,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1705,President,,IND,Brock Pierce,7,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1706,President,,IND,Brock Pierce,12,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1707,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1708,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1709,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1710,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1711,President,,IND,Brock Pierce,1,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1712,President,,IND,Brock Pierce,3,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1713,President,,IND,Brock Pierce,14,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1714,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1715,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1801,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1802,President,,IND,Brock Pierce,9,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1803,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1804,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1805,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1806,President,,IND,Brock Pierce,3,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1807,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1808,President,,IND,Brock Pierce,8,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1809,President,,IND,Brock Pierce,7,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1810,President,,IND,Brock Pierce,3,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1811,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1812,President,,IND,Brock Pierce,2,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1813,President,,IND,Brock Pierce,1,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1814,President,,IND,Brock Pierce,7,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1815,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1816,President,,IND,Brock Pierce,1,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1817,President,,IND,Brock Pierce,11,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1818,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1901,President,,IND,Brock Pierce,3,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1902,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1903,President,,IND,Brock Pierce,1,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1904,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1905,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1906,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1907,President,,IND,Brock Pierce,8,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1908,President,,IND,Brock Pierce,3,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1909,President,,IND,Brock Pierce,0,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1910,President,,IND,Brock Pierce,10,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1911,President,,IND,Brock Pierce,2,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1912,President,,IND,Brock Pierce,0,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1913,President,,IND,Brock Pierce,1,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1914,President,,IND,Brock Pierce,3,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1915,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1916,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1917,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1918,President,,IND,Brock Pierce,2,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1919,President,,IND,Brock Pierce,3,,,,,,,,,,,,,,,,,,,,,,,,
Ada,1920,President,,IND,Brock Pierce,1,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2001,President,,IND,Brock Pierce,9,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2002,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2003,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2004,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2005,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2006,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2007,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2008,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2009,President,,IND,Brock Pierce,8,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2010,President,,IND,Brock Pierce,9,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2011,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2012,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2013,President,,IND,Brock Pierce,4,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2014,President,,IND,Brock Pierce,7,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2015,President,,IND,Brock Pierce,7,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2101,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2102,President,,IND,Brock Pierce,5,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2103,President,,IND,Brock Pierce,8,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2104,President,,IND,Brock Pierce,11,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2105,President,,IND,Brock Pierce,3,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2106,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2107,President,,IND,Brock Pierce,8,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2108,President,,IND,Brock Pierce,8,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2109,President,,IND,Brock Pierce,6,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2110,President,,IND,Brock Pierce,2,,,,,,,,,,,,,,,,,,,,,,,,
Ada,2111,President,,IND,Brock Pierce,9,,,,,,,,,,,,,,,,,,,,,,,,
